Date,Crop,Mandi,Modal_Price
2025-09-08,Potato,Nagpur,3867
2025-09-09,Potato,Nagpur,3851
2025-09-10,Potato,Nagpur,3852
2025-09-11,Potato,Nagpur,3866
2025-09-12,Potato,Nagpur,3875
2025-09-13,Potato,Nagpur,3880
2025-09-14,Potato,Nagpur,3889
2025-09-15,Potato,Nagpur,3896
2025-09-16,Potato,Nagpur,3902
2025-09-17,Potato,Nagpur,3920
2025-09-18,Potato,Nagpur,3930
2025-09-19,Potato,Nagpur,3935
2025-09-20,Potato,Nagpur,3923
2025-09-21,Potato,Nagpur,3904
2025-09-22,Potato,Nagpur,3922
2025-09-23,Potato,Nagpur,3904
2025-09-24,Potato,Nagpur,3916
2025-09-25,Potato,Nagpur,3896
2025-09-26,Potato,Nagpur,3914
2025-09-27,Potato,Nagpur,3912
2025-09-28,Potato,Nagpur,3936
2025-09-29,Potato,Nagpur,3933
2025-09-30,Potato,Nagpur,3955
2025-10-01,Potato,Nagpur,3963
2025-10-02,Potato,Nagpur,3978
2025-10-03,Potato,Nagpur,3978
2025-10-04,Potato,Nagpur,3983
2025-10-05,Potato,Nagpur,4004
2025-10-06,Potato,Nagpur,4001
2025-10-07,Potato,Nagpur,4002
2025-10-08,Potato,Nagpur,3983
2025-10-09,Potato,Nagpur,3975
2025-10-10,Potato,Nagpur,3958
2025-10-11,Potato,Nagpur,3957
2025-10-12,Potato,Nagpur,3958
2025-10-13,Potato,Nagpur,3943
2025-10-14,Potato,Nagpur,3924
2025-10-15,Potato,Nagpur,3934
2025-10-16,Potato,Nagpur,3933
2025-10-17,Potato,Nagpur,3915
2025-10-18,Potato,Nagpur,3938
2025-10-19,Potato,Nagpur,3958
2025-10-20,Potato,Nagpur,3981
2025-10-21,Potato,Nagpur,4003
2025-10-22,Potato,Nagpur,3983
2025-10-23,Potato,Nagpur,3972
2025-10-24,Potato,Nagpur,3994
2025-10-25,Potato,Nagpur,4008
2025-10-26,Potato,Nagpur,4017
2025-10-27,Potato,Nagpur,4025
2025-10-28,Potato,Nagpur,4028
2025-10-29,Potato,Nagpur,4021
2025-10-30,Potato,Nagpur,4007
2025-10-31,Potato,Nagpur,4011
2025-11-01,Potato,Nagpur,4036
2025-11-02,Potato,Nagpur,4052
2025-11-03,Potato,Nagpur,4033
2025-11-04,Potato,Nagpur,4057
2025-11-05,Potato,Nagpur,4075
2025-11-06,Potato,Nagpur,4059
2025-11-07,Potato,Nagpur,4073
2025-11-08,Potato,Nagpur,4092
2025-11-09,Potato,Nagpur,4112
2025-11-10,Potato,Nagpur,4106
2025-11-11,Potato,Nagpur,4121
2025-11-12,Potato,Nagpur,4124
2025-11-13,Potato,Nagpur,4108
2025-11-14,Potato,Nagpur,4133
2025-11-15,Potato,Nagpur,4132
2025-11-16,Potato,Nagpur,4136
2025-11-17,Potato,Nagpur,4126
2025-11-18,Potato,Nagpur,4115
2025-11-19,Potato,Nagpur,4114
2025-11-20,Potato,Nagpur,4135
2025-11-21,Potato,Nagpur,4135
2025-11-22,Potato,Nagpur,4153
2025-11-23,Potato,Nagpur,4134
2025-11-24,Potato,Nagpur,4132
2025-11-25,Potato,Nagpur,4127
2025-11-26,Potato,Nagpur,4141
2025-11-27,Potato,Nagpur,4162
2025-11-28,Potato,Nagpur,4153
2025-11-29,Potato,Nagpur,4146
2025-11-30,Potato,Nagpur,4170
2025-12-01,Potato,Nagpur,4193
2025-12-02,Potato,Nagpur,4215
2025-12-03,Potato,Nagpur,4197
2025-12-04,Potato,Nagpur,4201
2025-12-05,Potato,Nagpur,4207
2025-12-06,Potato,Nagpur,4209
2025-12-07,Potato,Nagpur,4203
2025-12-08,Potato,Nagpur,4213
2025-12-09,Potato,Nagpur,4213
2025-12-10,Potato,Nagpur,4229
2025-12-11,Potato,Nagpur,4230
2025-12-12,Potato,Nagpur,4217
2025-12-13,Potato,Nagpur,4202
2025-12-14,Potato,Nagpur,4222
2025-12-15,Potato,Nagpur,4235
2025-12-16,Potato,Nagpur,4244
2025-12-17,Potato,Nagpur,4226
2025-12-18,Potato,Nagpur,4234
2025-12-19,Potato,Nagpur,4230
2025-12-20,Potato,Nagpur,4237
2025-12-21,Potato,Nagpur,4253
2025-12-22,Potato,Nagpur,4256
2025-12-23,Potato,Nagpur,4269
2025-12-24,Potato,Nagpur,4276
2025-12-25,Potato,Nagpur,4266
2025-12-26,Potato,Nagpur,4249
2025-12-27,Potato,Nagpur,4274
2025-12-28,Potato,Nagpur,4268
2025-12-29,Potato,Nagpur,4270
2025-12-30,Potato,Nagpur,4261
2025-12-31,Potato,Nagpur,4280
2024-01-01,Potato,Indore,2401
2024-01-02,Potato,Indore,2421
2024-01-03,Potato,Indore,2423
2024-01-04,Potato,Indore,2409
2024-01-05,Potato,Indore,2391
2024-01-06,Potato,Indore,2396
2024-01-07,Potato,Indore,2415
2024-01-08,Potato,Indore,2399
2024-01-09,Potato,Indore,2389
2024-01-10,Potato,Indore,2411
2024-01-11,Potato,Indore,2410
2024-01-12,Potato,Indore,2409
2024-01-13,Potato,Indore,2414
2024-01-14,Potato,Indore,2403
2024-01-15,Potato,Indore,2419
2024-01-16,Potato,Indore,2407
2024-01-17,Potato,Indore,2403
2024-01-18,Potato,Indore,2406
2024-01-19,Potato,Indore,2417
2024-01-20,Potato,Indore,2440
2024-01-21,Potato,Indore,2422
2024-01-22,Potato,Indore,2446
2024-01-23,Potato,Indore,2463
2024-01-24,Potato,Indore,2473
2024-01-25,Potato,Indore,2468
2024-01-26,Potato,Indore,2467
2024-01-27,Potato,Indore,2467
2024-01-28,Potato,Indore,2455
2024-01-29,Potato,Indore,2479
2024-01-30,Potato,Indore,2464
2024-01-31,Potato,Indore,2448
2024-02-01,Potato,Indore,2459
2024-02-02,Potato,Indore,2483
2024-02-03,Potato,Indore,2463
2024-02-04,Potato,Indore,2446
2024-02-05,Potato,Indore,2427
2024-02-06,Potato,Indore,2443
2024-02-07,Potato,Indore,2453
2024-02-08,Potato,Indore,2450
2024-02-09,Potato,Indore,2435
2024-02-10,Potato,Indore,2418
2024-02-11,Potato,Indore,2420
2024-02-12,Potato,Indore,2427
2024-02-13,Potato,Indore,2448
2024-02-14,Potato,Indore,2435
2024-02-15,Potato,Indore,2453
2024-02-16,Potato,Indore,2476
2024-02-17,Potato,Indore,2461
2024-02-18,Potato,Indore,2442
2024-02-19,Potato,Indore,2428
2024-02-20,Potato,Indore,2432
2024-02-21,Potato,Indore,2438
2024-02-22,Potato,Indore,2433
2024-02-23,Potato,Indore,2431
2024-02-24,Potato,Indore,2421
2024-02-25,Potato,Indore,2438
2024-02-26,Potato,Indore,2420
2024-02-27,Potato,Indore,2439
2024-02-28,Potato,Indore,2442
2024-02-29,Potato,Indore,2467
2024-03-01,Potato,Indore,2452
2024-03-02,Potato,Indore,2472
2024-03-03,Potato,Indore,2497
2024-03-04,Potato,Indore,2516
2024-03-05,Potato,Indore,2497
2024-03-06,Potato,Indore,2504
2024-03-07,Potato,Indore,2504
2024-03-08,Potato,Indore,2527
2024-03-09,Potato,Indore,2519
2024-03-10,Potato,Indore,2533
2024-03-11,Potato,Indore,2519
2024-03-12,Potato,Indore,2507
2024-03-13,Potato,Indore,2497
2024-03-14,Potato,Indore,2487
2024-03-15,Potato,Indore,2486
2024-03-16,Potato,Indore,2470
2024-03-17,Potato,Indore,2467
2024-03-18,Potato,Indore,2473
2024-03-19,Potato,Indore,2481
2024-03-20,Potato,Indore,2483
2024-03-21,Potato,Indore,2504
2024-03-22,Potato,Indore,2496
2024-03-23,Potato,Indore,2484
2024-03-24,Potato,Indore,2473
2024-03-25,Potato,Indore,2458
2024-03-26,Potato,Indore,2459
2024-03-27,Potato,Indore,2482
2024-03-28,Potato,Indore,2495
2024-03-29,Potato,Indore,2494
2024-03-30,Potato,Indore,2481
2024-03-31,Potato,Indore,2483
2024-04-01,Potato,Indore,2496
2024-04-02,Potato,Indore,2476
2024-04-03,Potato,Indore,2484
2024-04-04,Potato,Indore,2481
2024-04-05,Potato,Indore,2504
2024-04-06,Potato,Indore,2518
2024-04-07,Potato,Indore,2500
2024-04-08,Potato,Indore,2522
2024-04-09,Potato,Indore,2528
2024-04-10,Potato,Indore,2523
2024-04-11,Potato,Indore,2531
2024-04-12,Potato,Indore,2522
2024-04-13,Potato,Indore,2526
2024-04-14,Potato,Indore,2506
2024-04-15,Potato,Indore,2526
2024-04-16,Potato,Indore,2510
2024-04-17,Potato,Indore,2490
2024-04-18,Potato,Indore,2472
2024-04-19,Potato,Indore,2459
2024-04-20,Potato,Indore,2453
2024-04-21,Potato,Indore,2434
2024-04-22,Potato,Indore,2456
2024-04-23,Potato,Indore,2449
2024-04-24,Potato,Indore,2432
2024-04-25,Potato,Indore,2424
2024-04-26,Potato,Indore,2440
2024-04-27,Potato,Indore,2460
2024-04-28,Potato,Indore,2456
2024-04-29,Potato,Indore,2446
2024-04-30,Potato,Indore,2427
2024-05-01,Potato,Indore,2446
2024-05-02,Potato,Indore,2471
2024-05-03,Potato,Indore,2463
2024-05-04,Potato,Indore,2478
2024-05-05,Potato,Indore,2461
2024-05-06,Potato,Indore,2445
2024-05-07,Potato,Indore,2430
2024-05-08,Potato,Indore,2416
2024-05-09,Potato,Indore,2419
2024-05-10,Potato,Indore,2431
2024-05-11,Potato,Indore,2430
2024-05-12,Potato,Indore,2437
2024-05-13,Potato,Indore,2447
2024-05-14,Potato,Indore,2452
2024-05-15,Potato,Indore,2436
2024-05-16,Potato,Indore,2437
2024-05-17,Potato,Indore,2450
2024-05-18,Potato,Indore,2460
2024-05-19,Potato,Indore,2479
2024-05-20,Potato,Indore,2489
2024-05-21,Potato,Indore,2490
2024-05-22,Potato,Indore,2486
2024-05-23,Potato,Indore,2487
2024-05-24,Potato,Indore,2498
2024-05-25,Potato,Indore,2521
2024-05-26,Potato,Indore,2521
2024-05-27,Potato,Indore,2523
2024-05-28,Potato,Indore,2526
2024-05-29,Potato,Indore,2513
2024-05-30,Potato,Indore,2498
2024-05-31,Potato,Indore,2514
2024-06-01,Potato,Indore,2508
2024-06-02,Potato,Indore,2517
2024-06-03,Potato,Indore,2505
2024-06-04,Potato,Indore,2490
2024-06-05,Potato,Indore,2477
2024-06-06,Potato,Indore,2485
2024-06-07,Potato,Indore,2484
2024-06-08,Potato,Indore,2490
2024-06-09,Potato,Indore,2483
2024-06-10,Potato,Indore,2481
2024-06-11,Potato,Indore,2487
2024-06-12,Potato,Indore,2476
2024-06-13,Potato,Indore,2486
2024-06-14,Potato,Indore,2484
2024-06-15,Potato,Indore,2479
2024-06-16,Potato,Indore,2486
2024-06-17,Potato,Indore,2504
2024-06-18,Potato,Indore,2528
2024-06-19,Potato,Indore,2542
2024-06-20,Potato,Indore,2562
2024-06-21,Potato,Indore,2574
2024-06-22,Potato,Indore,2577
2024-06-23,Potato,Indore,2590
2024-06-24,Potato,Indore,2575
2024-06-25,Potato,Indore,2566
2024-06-26,Potato,Indore,2584
2024-06-27,Potato,Indore,2582
2024-06-28,Potato,Indore,2577
2024-06-29,Potato,Indore,2589
2024-06-30,Potato,Indore,2594
2024-07-01,Potato,Indore,2575
2024-07-02,Potato,Indore,2572
2024-07-03,Potato,Indore,2561
2024-07-04,Potato,Indore,2576
2024-07-05,Potato,Indore,2585
2024-07-06,Potato,Indore,2588
2024-07-07,Potato,Indore,2580
2024-07-08,Potato,Indore,2576
2024-07-09,Potato,Indore,2557
2024-07-10,Potato,Indore,2544
2024-07-11,Potato,Indore,2557
2024-07-12,Potato,Indore,2544
2024-07-13,Potato,Indore,2545
2024-07-14,Potato,Indore,2533
2024-07-15,Potato,Indore,2555
2024-07-16,Potato,Indore,2560
2024-07-17,Potato,Indore,2568
2024-07-18,Potato,Indore,2593
2024-07-19,Potato,Indore,2613
2024-07-20,Potato,Indore,2609
2024-07-21,Potato,Indore,2614
2024-07-22,Potato,Indore,2599
2024-07-23,Potato,Indore,2587
2024-07-24,Potato,Indore,2588
2024-07-25,Potato,Indore,2613
2024-07-26,Potato,Indore,2632
2024-07-27,Potato,Indore,2635
2024-07-28,Potato,Indore,2647
2024-07-29,Potato,Indore,2630
2024-07-30,Potato,Indore,2611
2024-07-31,Potato,Indore,2635
2024-08-01,Potato,Indore,2651
2024-08-02,Potato,Indore,2641
2024-08-03,Potato,Indore,2657
2024-08-04,Potato,Indore,2643
2024-08-05,Potato,Indore,2644
2024-08-06,Potato,Indore,2648
2024-08-07,Potato,Indore,2650
2024-08-08,Potato,Indore,2670
2024-08-09,Potato,Indore,2675
2024-08-10,Potato,Indore,2688
2024-08-11,Potato,Indore,2698
2024-08-12,Potato,Indore,2702
2024-08-13,Potato,Indore,2685
2024-08-14,Potato,Indore,2694
2024-08-15,Potato,Indore,2700
2024-08-16,Potato,Indore,2690
2024-08-17,Potato,Indore,2685
2024-08-18,Potato,Indore,2696
2024-08-19,Potato,Indore,2721
2024-08-20,Potato,Indore,2739
2024-08-21,Potato,Indore,2742
2024-08-22,Potato,Indore,2757
2024-08-23,Potato,Indore,2769
2024-08-24,Potato,Indore,2765
2024-08-25,Potato,Indore,2759
2024-08-26,Potato,Indore,2741
2024-08-27,Potato,Indore,2745
2024-08-28,Potato,Indore,2728
2024-08-29,Potato,Indore,2735
2024-08-30,Potato,Indore,2749
2024-08-31,Potato,Indore,2773
2024-09-01,Potato,Indore,2781
2024-09-02,Potato,Indore,2773
2024-09-03,Potato,Indore,2759
2024-09-04,Potato,Indore,2757
2024-09-05,Potato,Indore,2781
2024-09-06,Potato,Indore,2791
2024-09-07,Potato,Indore,2791
2024-09-08,Potato,Indore,2804
2024-09-09,Potato,Indore,2795
2024-09-10,Potato,Indore,2796
2024-09-11,Potato,Indore,2811
2024-09-12,Potato,Indore,2806
2024-09-13,Potato,Indore,2795
2024-09-14,Potato,Indore,2781
2024-09-15,Potato,Indore,2773
2024-09-16,Potato,Indore,2775
2024-09-17,Potato,Indore,2789
2024-09-18,Potato,Indore,2790
2024-09-19,Potato,Indore,2773
2024-09-20,Potato,Indore,2787
2024-09-21,Potato,Indore,2810
2024-09-22,Potato,Indore,2824
2024-09-23,Potato,Indore,2821
2024-09-24,Potato,Indore,2809
2024-09-25,Potato,Indore,2833
2024-09-26,Potato,Indore,2846
2024-09-27,Potato,Indore,2862
2024-09-28,Potato,Indore,2871
2024-09-29,Potato,Indore,2876
2024-09-30,Potato,Indore,2867
2024-10-01,Potato,Indore,2892
2024-10-02,Potato,Indore,2906
2024-10-03,Potato,Indore,2914
2024-10-04,Potato,Indore,2932
2024-10-05,Potato,Indore,2928
2024-10-06,Potato,Indore,2946
2024-10-07,Potato,Indore,2939
2024-10-08,Potato,Indore,2926
2024-10-09,Potato,Indore,2935
2024-10-10,Potato,Indore,2935
2024-10-11,Potato,Indore,2919
2024-10-12,Potato,Indore,2920
2024-10-13,Potato,Indore,2919
2024-10-14,Potato,Indore,2941
2024-10-15,Potato,Indore,2958
2024-10-16,Potato,Indore,2956
2024-10-17,Potato,Indore,2966
2024-10-18,Potato,Indore,2982
2024-10-19,Potato,Indore,2977
2024-10-20,Potato,Indore,2979
2024-10-21,Potato,Indore,2993
2024-10-22,Potato,Indore,2973
2024-10-23,Potato,Indore,2989
2024-10-24,Potato,Indore,3005
2024-10-25,Potato,Indore,3023
2024-10-26,Potato,Indore,3042
2024-10-27,Potato,Indore,3040
2024-10-28,Potato,Indore,3040
2024-10-29,Potato,Indore,3025
2024-10-30,Potato,Indore,3023
2024-10-31,Potato,Indore,3033
2024-11-01,Potato,Indore,3034
2024-11-02,Potato,Indore,3022
2024-11-03,Potato,Indore,3043
2024-11-04,Potato,Indore,3065
2024-11-05,Potato,Indore,3089
2024-11-06,Potato,Indore,3078
2024-11-07,Potato,Indore,3063
2024-11-08,Potato,Indore,3043
2024-11-09,Potato,Indore,3038
2024-11-10,Potato,Indore,3029
2024-11-11,Potato,Indore,3036
2024-11-12,Potato,Indore,3037
2024-11-13,Potato,Indore,3030
2024-11-14,Potato,Indore,3049
2024-11-15,Potato,Indore,3049
2024-11-16,Potato,Indore,3047
2024-11-17,Potato,Indore,3028
2024-11-18,Potato,Indore,3018
2024-11-19,Potato,Indore,3015
2024-11-20,Potato,Indore,3029
2024-11-21,Potato,Indore,3028
2024-11-22,Potato,Indore,3050
2024-11-23,Potato,Indore,3033
2024-11-24,Potato,Indore,3032
2024-11-25,Potato,Indore,3057
2024-11-26,Potato,Indore,3074
2024-11-27,Potato,Indore,3079
2024-11-28,Potato,Indore,3070
2024-11-29,Potato,Indore,3079
2024-11-30,Potato,Indore,3090
2024-12-01,Potato,Indore,3076
2024-12-02,Potato,Indore,3067
2024-12-03,Potato,Indore,3060
2024-12-04,Potato,Indore,3042
2024-12-05,Potato,Indore,3053
2024-12-06,Potato,Indore,3067
2024-12-07,Potato,Indore,3055
2024-12-08,Potato,Indore,3070
2024-12-09,Potato,Indore,3071
2024-12-10,Potato,Indore,3060
2024-12-11,Potato,Indore,3050
2024-12-12,Potato,Indore,3075
2024-12-13,Potato,Indore,3069
2024-12-14,Potato,Indore,3077
2024-12-15,Potato,Indore,3077
2024-12-16,Potato,Indore,3083
2024-12-17,Potato,Indore,3093
2024-12-18,Potato,Indore,3096
2024-12-19,Potato,Indore,3087
2024-12-20,Potato,Indore,3110
2024-12-21,Potato,Indore,3113
2024-12-22,Potato,Indore,3096
2024-12-23,Potato,Indore,3087
2024-12-24,Potato,Indore,3083
2024-12-25,Potato,Indore,3066
2024-12-26,Potato,Indore,3091
2024-12-27,Potato,Indore,3084
2024-12-28,Potato,Indore,3105
2024-12-29,Potato,Indore,3115
2024-12-30,Potato,Indore,3133
2024-12-31,Potato,Indore,3121
2025-01-01,Potato,Indore,3122
2025-01-02,Potato,Indore,3110
2025-01-03,Potato,Indore,3107
2025-01-04,Potato,Indore,3132
2025-01-05,Potato,Indore,3125
2025-01-06,Potato,Indore,3111
2025-01-07,Potato,Indore,3136
2025-01-08,Potato,Indore,3130
2025-01-09,Potato,Indore,3115
2025-01-10,Potato,Indore,3136
2025-01-11,Potato,Indore,3149
2025-01-12,Potato,Indore,3166
2025-01-13,Potato,Indore,3174
2025-01-14,Potato,Indore,3188
2025-01-15,Potato,Indore,3174
2025-01-16,Potato,Indore,3185
2025-01-17,Potato,Indore,3205
2025-01-18,Potato,Indore,3205
2025-01-19,Potato,Indore,3190
2025-01-20,Potato,Indore,3186
2025-01-21,Potato,Indore,3170
2025-01-22,Potato,Indore,3166
2025-01-23,Potato,Indore,3183
2025-01-24,Potato,Indore,3190
2025-01-25,Potato,Indore,3188
2025-01-26,Potato,Indore,3213
2025-01-27,Potato,Indore,3220
2025-01-28,Potato,Indore,3223
2025-01-29,Potato,Indore,3207
2025-01-30,Potato,Indore,3201
2025-01-31,Potato,Indore,3208
2025-02-01,Potato,Indore,3231
2025-02-02,Potato,Indore,3220
2025-02-03,Potato,Indore,3234
2025-02-04,Potato,Indore,3241
2025-02-05,Potato,Indore,3241
2025-02-06,Potato,Indore,3228
2025-02-07,Potato,Indore,3226
2025-02-08,Potato,Indore,3219
2025-02-09,Potato,Indore,3228
2025-02-10,Potato,Indore,3253
2025-02-11,Potato,Indore,3236
2025-02-12,Potato,Indore,3218
2025-02-13,Potato,Indore,3217
2025-02-14,Potato,Indore,3222
2025-02-15,Potato,Indore,3223
2025-02-16,Potato,Indore,3245
2025-02-17,Potato,Indore,3260
2025-02-18,Potato,Indore,3278
2025-02-19,Potato,Indore,3278
2025-02-20,Potato,Indore,3263
2025-02-21,Potato,Indore,3270
2025-02-22,Potato,Indore,3282
2025-02-23,Potato,Indore,3271
2025-02-24,Potato,Indore,3280
2025-02-25,Potato,Indore,3273
2025-02-26,Potato,Indore,3262
2025-02-27,Potato,Indore,3278
2025-02-28,Potato,Indore,3293
2025-03-01,Potato,Indore,3275
2025-03-02,Potato,Indore,3294
2025-03-03,Potato,Indore,3319
2025-03-04,Potato,Indore,3315
2025-03-05,Potato,Indore,3315
2025-03-06,Potato,Indore,3312
2025-03-07,Potato,Indore,3301
2025-03-08,Potato,Indore,3287
2025-03-09,Potato,Indore,3297
2025-03-10,Potato,Indore,3292
2025-03-11,Potato,Indore,3297
2025-03-12,Potato,Indore,3278
2025-03-13,Potato,Indore,3268
2025-03-14,Potato,Indore,3293
2025-03-15,Potato,Indore,3294
2025-03-16,Potato,Indore,3286
2025-03-17,Potato,Indore,3310
2025-03-18,Potato,Indore,3295
2025-03-19,Potato,Indore,3310
2025-03-20,Potato,Indore,3293
2025-03-21,Potato,Indore,3286
2025-03-22,Potato,Indore,3292
2025-03-23,Potato,Indore,3288
2025-03-24,Potato,Indore,3289
2025-03-25,Potato,Indore,3276
2025-03-26,Potato,Indore,3298
2025-03-27,Potato,Indore,3286
2025-03-28,Potato,Indore,3296
2025-03-29,Potato,Indore,3315
2025-03-30,Potato,Indore,3328
2025-03-31,Potato,Indore,3318
2025-04-01,Potato,Indore,3308
2025-04-02,Potato,Indore,3308
2025-04-03,Potato,Indore,3309
2025-04-04,Potato,Indore,3299
2025-04-05,Potato,Indore,3324
2025-04-06,Potato,Indore,3329
2025-04-07,Potato,Indore,3328
2025-04-08,Potato,Indore,3340
2025-04-09,Potato,Indore,3355
2025-04-10,Potato,Indore,3362
2025-04-11,Potato,Indore,3347
2025-04-12,Potato,Indore,3355
2025-04-13,Potato,Indore,3361
2025-04-14,Potato,Indore,3377
2025-04-15,Potato,Indore,3394
2025-04-16,Potato,Indore,3385
2025-04-17,Potato,Indore,3384
2025-04-18,Potato,Indore,3377
2025-04-19,Potato,Indore,3390
2025-04-20,Potato,Indore,3389
2025-04-21,Potato,Indore,3409
2025-04-22,Potato,Indore,3392
2025-04-23,Potato,Indore,3404
2025-04-24,Potato,Indore,3417
2025-04-25,Potato,Indore,3434
2025-04-26,Potato,Indore,3452
2025-04-27,Potato,Indore,3471
2025-04-28,Potato,Indore,3473
2025-04-29,Potato,Indore,3481
2025-04-30,Potato,Indore,3494
2025-05-01,Potato,Indore,3512
2025-05-02,Potato,Indore,3510
2025-05-03,Potato,Indore,3520
2025-05-04,Potato,Indore,3503
2025-05-05,Potato,Indore,3490
2025-05-06,Potato,Indore,3474
2025-05-07,Potato,Indore,3493
2025-05-08,Potato,Indore,3511
2025-05-09,Potato,Indore,3493
2025-05-10,Potato,Indore,3497
2025-05-11,Potato,Indore,3487
2025-05-12,Potato,Indore,3487
2025-05-13,Potato,Indore,3486
2025-05-14,Potato,Indore,3493
2025-05-15,Potato,Indore,3494
2025-05-16,Potato,Indore,3499
2025-05-17,Potato,Indore,3498
2025-05-18,Potato,Indore,3509
2025-05-19,Potato,Indore,3534
2025-05-20,Potato,Indore,3549
2025-05-21,Potato,Indore,3571
2025-05-22,Potato,Indore,3581
2025-05-23,Potato,Indore,3570
2025-05-24,Potato,Indore,3562
2025-05-25,Potato,Indore,3581
2025-05-26,Potato,Indore,3576
2025-05-27,Potato,Indore,3558
2025-05-28,Potato,Indore,3551
2025-05-29,Potato,Indore,3555
2025-05-30,Potato,Indore,3577
2025-05-31,Potato,Indore,3565
2025-06-01,Potato,Indore,3586
2025-06-02,Potato,Indore,3568
2025-06-03,Potato,Indore,3569
2025-06-04,Potato,Indore,3591
2025-06-05,Potato,Indore,3612
2025-06-06,Potato,Indore,3631
2025-06-07,Potato,Indore,3624
2025-06-08,Potato,Indore,3621
2025-06-09,Potato,Indore,3629
2025-06-10,Potato,Indore,3639
2025-06-11,Potato,Indore,3653
2025-06-12,Potato,Indore,3651
2025-06-13,Potato,Indore,3632
2025-06-14,Potato,Indore,3612
2025-06-15,Potato,Indore,3614
2025-06-16,Potato,Indore,3609
2025-06-17,Potato,Indore,3623
2025-06-18,Potato,Indore,3622
2025-06-19,Potato,Indore,3623
2025-06-20,Potato,Indore,3648
2025-06-21,Potato,Indore,3629
2025-06-22,Potato,Indore,3626
2025-06-23,Potato,Indore,3615
2025-06-24,Potato,Indore,3605
2025-06-25,Potato,Indore,3590
2025-06-26,Potato,Indore,3602
2025-06-27,Potato,Indore,3593
2025-06-28,Potato,Indore,3593
2025-06-29,Potato,Indore,3577
2025-06-30,Potato,Indore,3579
2025-07-01,Potato,Indore,3581
2025-07-02,Potato,Indore,3596
2025-07-03,Potato,Indore,3613
2025-07-04,Potato,Indore,3622
2025-07-05,Potato,Indore,3628
2025-07-06,Potato,Indore,3619
2025-07-07,Potato,Indore,3631
2025-07-08,Potato,Indore,3652
2025-07-09,Potato,Indore,3638
2025-07-10,Potato,Indore,3640
2025-07-11,Potato,Indore,3654
2025-07-12,Potato,Indore,3659
2025-07-13,Potato,Indore,3671
2025-07-14,Potato,Indore,3666
2025-07-15,Potato,Indore,3659
2025-07-16,Potato,Indore,3645
2025-07-17,Potato,Indore,3635
2025-07-18,Potato,Indore,3646
2025-07-19,Potato,Indore,3630
2025-07-20,Potato,Indore,3611
2025-07-21,Potato,Indore,3598
2025-07-22,Potato,Indore,3606
2025-07-23,Potato,Indore,3594
2025-07-24,Potato,Indore,3601
2025-07-25,Potato,Indore,3603
2025-07-26,Potato,Indore,3590
2025-07-27,Potato,Indore,3595
2025-07-28,Potato,Indore,3609
2025-07-29,Potato,Indore,3608
2025-07-30,Potato,Indore,3595
2025-07-31,Potato,Indore,3584
2025-08-01,Potato,Indore,3568
2025-08-02,Potato,Indore,3569
2025-08-03,Potato,Indore,3582
2025-08-04,Potato,Indore,3607
2025-08-05,Potato,Indore,3620
2025-08-06,Potato,Indore,3629
2025-08-07,Potato,Indore,3621
2025-08-08,Potato,Indore,3607
2025-08-09,Potato,Indore,3625
2025-08-10,Potato,Indore,3628
2025-08-11,Potato,Indore,3622
2025-08-12,Potato,Indore,3608
2025-08-13,Potato,Indore,3611
2025-08-14,Potato,Indore,3622
2025-08-15,Potato,Indore,3611
2025-08-16,Potato,Indore,3620
2025-08-17,Potato,Indore,3624
2025-08-18,Potato,Indore,3609
2025-08-19,Potato,Indore,3633
2025-08-20,Potato,Indore,3653
2025-08-21,Potato,Indore,3653
2025-08-22,Potato,Indore,3645
2025-08-23,Potato,Indore,3633
2025-08-24,Potato,Indore,3647
2025-08-25,Potato,Indore,3640
2025-08-26,Potato,Indore,3664
2025-08-27,Potato,Indore,3685
2025-08-28,Potato,Indore,3694
2025-08-29,Potato,Indore,3685
2025-08-30,Potato,Indore,3671
2025-08-31,Potato,Indore,3675
2025-09-01,Potato,Indore,3677
2025-09-02,Potato,Indore,3692
2025-09-03,Potato,Indore,3708
2025-09-04,Potato,Indore,3713
2025-09-05,Potato,Indore,3726
2025-09-06,Potato,Indore,3727
2025-09-07,Potato,Indore,3733
2025-09-08,Potato,Indore,3722
2025-09-09,Potato,Indore,3723
2025-09-10,Potato,Indore,3711
2025-09-11,Potato,Indore,3707
2025-09-12,Potato,Indore,3691
2025-09-13,Potato,Indore,3692
2025-09-14,Potato,Indore,3689
2025-09-15,Potato,Indore,3671
2025-09-16,Potato,Indore,3695
2025-09-17,Potato,Indore,3702
2025-09-18,Potato,Indore,3713
2025-09-19,Potato,Indore,3723
2025-09-20,Potato,Indore,3733
2025-09-21,Potato,Indore,3726
2025-09-22,Potato,Indore,3748
2025-09-23,Potato,Indore,3752
2025-09-24,Potato,Indore,3741
2025-09-25,Potato,Indore,3761
2025-09-26,Potato,Indore,3751
2025-09-27,Potato,Indore,3776
2025-09-28,Potato,Indore,3781
2025-09-29,Potato,Indore,3791
